date,symbol,quantity,price,cusip
2024-07-05,NOK,12174,3.85,
2024-07-05,NOK,12174,3.85,
2024-07-08,NOK,1947,3.90,
2024-07-08,NOK,1947,3.90,
2024-07-09,NOK,1811,3.89,
2024-07-09,NOK,1811,3.89,
2024-07-10,NOK,4017,3.86,
2024-07-10,NOK,4017,3.86,
2024-07-11,NOK,34379,3.96,
2024-07-11,NOK,34379,3.96,
2024-07-12,NOK,220875,3.94,
2024-07-12,NOK,220875,3.94,
2024-07-15,NOK,6448,3.99,
2024-07-15,NOK,6448,3.99,
2024-07-16,NOK,86,3.92,
2024-07-16,NOK,86,3.92,
2024-07-18,NOK,1563,3.90,
2024-07-18,NOK,1563,3.90,
2024-07-19,NOK,8800,3.62,
2024-07-19,NOK,8800,3.62,
2024-07-22,NOK,250676,3.65,
2024-07-22,NOK,250676,3.65,
2024-07-23,NOK,644039,3.74,
2024-07-23,NOK,644039,3.74,
2024-07-24,NOK,27401,3.71,
2024-07-24,NOK,27401,3.71,
2024-07-25,NOK,704,3.67,
2024-07-25,NOK,704,3.67,
2024-07-26,NOK,9,3.83,
2024-07-26,NOK,9,3.83,
2024-07-29,NOK,12087,3.84,
2024-07-29,NOK,12087,3.84,
2024-07-30,NOK,104362,3.84,
2024-07-30,NOK,104362,3.84,
2024-07-31,NOK,1301,3.92,
2024-07-31,NOK,1301,3.92,
2024-08-01,NOK,1330,3.92,
2024-08-01,NOK,1330,3.92,
2024-08-02,NOK,5480,3.95,
2024-08-02,NOK,5480,3.95,
2024-08-05,NOK,5891,3.85,
2024-08-05,NOK,5891,3.85,
2024-08-07,NOK,207348,3.71,
2024-08-07,NOK,207348,3.71,
2024-08-12,NOK,5679,3.81,
2024-08-12,NOK,5679,3.81,
2024-08-13,NOK,23248,3.83,
2024-08-13,NOK,23248,3.83,
2024-08-14,NOK,796296,3.94,
2024-08-14,NOK,796296,3.94,
2024-08-15,NOK,86906,3.98,
2024-08-15,NOK,86906,3.98,
2024-08-16,NOK,29103,4.07,
2024-08-16,NOK,29103,4.07,
2024-08-19,NOK,131805,4.04,
2024-08-19,NOK,131805,4.04,
2024-08-20,NOK,140194,4.16,
2024-08-20,NOK,140194,4.16,
2024-08-21,NOK,4294,4.15,
2024-08-21,NOK,4294,4.15,
2024-08-22,NOK,209,4.16,
2024-08-22,NOK,209,4.16,
2024-08-26,NOK,234808,4.17,
2024-08-26,NOK,234808,4.17,
2024-08-28,NOK,7703,4.22,
2024-08-28,NOK,7703,4.22,
2024-08-30,NOK,21751,4.48,
2024-08-30,NOK,21751,4.48,
2024-09-04,NOK,6009,4.38,
2024-09-04,NOK,6009,4.38,
2024-09-05,NOK,106604,4.38,
2024-09-05,NOK,106604,4.38,
2024-09-06,NOK,10890,4.33,
2024-09-06,NOK,10890,4.33,
2024-09-10,NOK,11911,4.26,
2024-09-10,NOK,11911,4.26,
2024-09-11,NOK,30106,4.19,
2024-09-11,NOK,30106,4.19,
2024-09-12,NOK,248527,4.19,
2024-09-12,NOK,248527,4.19,
2024-09-16,NOK,681084,4.20,
2024-09-16,NOK,681084,4.20,
2024-09-18,NOK,836,4.19,
