date,symbol,quantity,price,cusip
2024-04-16,PLTR,220603,21.90,
2024-04-16,PLTR,220603,21.90,
2024-04-16,PLTR,220603,21.90,
2024-04-30,PLTR,68400,22.83,
2024-04-30,PLTR,68400,22.83,
2024-04-30,PLTR,68400,22.83,
2024-05-02,PLTR,23090,22.12,
2024-05-02,PLTR,23090,22.12,
2024-05-09,PLTR,17190,21.56,
2024-05-09,PLTR,17190,21.56,
2024-05-16,PLTR,14003,21.67,
2024-05-16,PLTR,14003,21.67,
2024-05-20,PLTR,7679,21.76,
2024-05-20,PLTR,7679,21.76,
2024-05-22,PLTR,23596,21.24,
2024-05-22,PLTR,23596,21.24,
2024-05-31,PLTR,113887,21.73,
2024-05-31,PLTR,113887,21.73,
2024-06-07,PLTR,24896,23.79,
2024-06-07,PLTR,24896,23.79,
2024-06-07,PLTR,24896,23.79,
2024-06-10,PLTR,35120,23.31,
2024-06-10,PLTR,35120,23.31,
2024-06-10,PLTR,35120,23.31,
2024-06-11,PLTR,7494,23.13,
2024-06-11,PLTR,7494,23.13,
2024-06-11,PLTR,7494,23.13,
2024-06-17,PLTR,43589,23.57,
2024-06-17,PLTR,43589,23.57,
2024-06-17,PLTR,43589,23.57,
2024-06-24,PLTR,88443,23.84,
2024-06-24,PLTR,88443,23.84,
2024-06-24,PLTR,88443,23.84,
2024-06-27,PLTR,1859431,24.10,
2024-06-27,PLTR,1859431,24.10,
2024-06-27,PLTR,1859431,24.10,
2024-07-01,PLTR,56573,25.33,
2024-07-01,PLTR,56573,25.33,
2024-07-02,PLTR,30267,25.88,
2024-07-02,PLTR,30267,25.88,
2024-07-08,PLTR,62659,27.23,
2024-07-08,PLTR,62659,27.23,
2024-07-11,PLTR,873032,28.42,
2024-07-11,PLTR,873032,28.42,
2024-07-12,PLTR,28646,27.64,
2024-07-12,PLTR,28646,27.64,
2024-07-15,PLTR,11666,28.07,
2024-07-15,PLTR,11666,28.07,
2024-07-16,PLTR,28797,28.67,
2024-07-16,PLTR,28797,28.67,
2024-07-17,PLTR,50,28.67,
2024-07-17,PLTR,50,28.67,
2024-07-18,PLTR,73396,28.22,
2024-07-18,PLTR,73396,28.22,
2024-07-19,PLTR,1829,28.64,
2024-07-19,PLTR,1829,28.64,
2024-07-22,PLTR,140177,28.58,
2024-07-22,PLTR,140177,28.58,
2024-07-23,PLTR,4091,28.46,
2024-07-23,PLTR,4091,28.46,
2024-08-05,PLTR,15075,24.74,
2024-08-05,PLTR,15075,24.74,
2024-08-06,PLTR,50554,24.09,
2024-08-06,PLTR,50554,24.09,
