date,symbol,quantity,price,cusip
2022-09-30,AMC,1547301,7.1,00165C104
2022-10-03,AMC,765209,6.97,00165C104
2022-10-04,AMC,952588,6.88,00165C104
2022-10-05,AMC,986775,7.83,00165C104
2022-10-06,AMC,1040358,7.33,00165C104
2022-10-07,AMC,1036273,7.12,00165C104
2022-10-11,AMC,1112622,6.35,00165C104
2022-10-12,AMC,796475,6.12,00165C104
2022-10-13,AMC,604860,5.85,00165C104
2022-10-14,AMC,1640155,6.04,00165C104
2022-10-17,AMC,98009,6.0,00165C104
2022-10-18,AMC,392067,6.36,00165C104
2022-10-19,AMC,230034,6.51,00165C104
2022-10-20,AMC,643875,6.11,00165C104
2022-10-21,AMC,195892,6.35,00165C104
2022-10-24,AMC,434199,6.49,00165C104
2022-10-25,AMC,1150211,6.36,00165C104
2022-10-26,AMC,285045,6.75,00165C104
2022-10-27,AMC,527281,6.64,00165C104
2022-10-28,AMC,268130,6.51,00165C104
2022-10-31,AMC,505674,6.51,00165C104
2022-11-01,AMC,70972,6.66,00165C104
2022-11-02,AMC,51006,6.15,00165C104
2022-11-03,AMC,145272,5.81,00165C104
2022-11-04,AMC,226676,5.7,00165C104
2022-11-07,AMC,264401,5.65,00165C104
2022-11-08,AMC,1568192,5.33,00165C104
2022-11-09,AMC,775868,5.62,00165C104
2022-11-10,AMC,3489155,5.19,00165C104
2022-11-14,AMC,4314195,7.2,00165C104
2022-11-15,AMC,2217560,7.34,00165C104
2022-11-16,AMC,1829462,7.95,00165C104
2022-11-17,AMC,2363113,7.53,00165C104
2022-11-18,AMC,1805420,7.39,00165C104
2022-11-21,AMC,951386,7.59,00165C104
2022-11-22,AMC,1737580,7.27,00165C104
2022-11-23,AMC,1298858,7.32,00165C104
2022-11-25,AMC,1043768,7.64,00165C104
2022-11-28,AMC,686349,7.51,00165C104
2022-11-29,AMC,615659,7.33,00165C104
2022-11-30,AMC,546415,7.43,00165C104
2022-12-01,AMC,655137,7.23,00165C104
2022-12-02,AMC,286801,8.17,00165C104
2022-12-05,AMC,127283,8.17,00165C104
2022-12-06,AMC,15704,7.45,00165C104
2022-12-07,AMC,719,6.75,00165C104
2022-12-08,AMC,41787,6.05,00165C104
2022-12-09,AMC,267686,6.07,00165C104
2022-12-12,AMC,300699,5.94,00165C104
2022-12-14,AMC,107019,5.72,00165C104
2022-12-15,AMC,237531,5.75,00165C104
2022-12-16,AMC,793752,5.6,00165C104
2022-12-19,AMC,523139,5.31,00165C104
2022-12-20,AMC,3567162,4.89,00165C104
2022-12-21,AMC,3499537,5.08,00165C104
2022-12-22,AMC,999206,5.3,00165C104
2022-12-23,AMC,1352336,4.91,00165C104
2022-12-27,AMC,1609546,4.4,00165C104
2022-12-28,AMC,2669827,4.03,00165C104
2022-12-29,AMC,1157493,3.84,00165C104
2022-12-30,AMC,970163,4.14,00165C104
2023-01-03,AMC,1818385,4.07,00165C104
2023-01-04,AMC,1737253,3.93,00165C104
2023-01-05,AMC,716764,4.09,00165C104
2023-01-06,AMC,861799,3.96,00165C104
2023-01-09,AMC,583635,3.85,00165C104
2023-01-10,AMC,2177603,3.93,00165C104
2023-01-11,AMC,1450195,4.06,00165C104
2023-01-12,AMC,1434136,4.92,00165C104
2023-01-13,AMC,1304022,5.02,00165C104
2023-01-17,AMC,1442871,5.06,00165C104
2023-01-18,AMC,1944607,6.07,00165C104
2023-01-19,AMC,2515213,5.65,00165C104
2023-01-20,AMC,1833650,5.52,00165C104
2023-01-23,AMC,1491839,5.52,00165C104
2023-01-24,AMC,1368119,5.66,00165C104
2023-01-25,AMC,2129120,5.5,00165C104
2023-01-26,AMC,2064784,5.33,00165C104
2023-01-27,AMC,3221259,5.28,00165C104
2023-01-30,AMC,2926740,5.51,00165C104
2023-01-31,AMC,2855132,5.01,00165C104
2023-02-01,AMC,6841419,5.35,00165C104
2023-02-02,AMC,5242781,5.71,00165C104
2023-02-03,AMC,3505847,6.08,00165C104
2023-02-06,AMC,3647916,6.08,00165C104
